23.84,29.81,0.2,25.94,-8.4,0,9.67,-73.54,0.86,35.25,-3.17,0.69,34.8,2.29,0.47,0,0,0
24.65,33.45,0.25,43.67,-1.82,-0.03,78.34,-30.01,0.76,39.26,-3.64,0.37,36.59,2.97,0.24,0,0,0
33.67,10.98,0.13,42.44,-6.23,0.29,32.97,-81.23,0.38,29.77,16.74,0.29,30.32,15.74,0.19,0,0,0
31.79,20.9,0.08,34.06,-11.26,0.16,1.49,-63.82,0.59,33.71,16.77,0.18,32.8,21.32,0.2,0,0,0
30.56,17.1,-0.01,30.89,1.15,0,1.04,-98.01,0.22,34.53,14.43,0.25,30.22,16.21,0.22,0,0,0
24,30.68,0.06,29.81,-10.32,-0.02,10.79,-88.22,0.28,30.34,11.1,0.14,29.13,18.38,0.08,0,0,0
25.65,17.96,-0.08,21.01,0.01,-0.31,5.32,-74.2,-0.28,24.69,24.44,-0.33,25.28,24.1,-0.34,0,0,0
36.38,0.67,0.07,20.22,-7.34,0.04,0.44,-76.72,-0.06,24.47,16.67,-0.09,25.97,15.41,-0.21,0,0,0
18.92,40.31,-0.18,24,-7.41,-0.01,8.19,-92.13,-0.04,19.61,12.12,-0.59,15.49,3.94,-0.85,0,0,0
9.3,22.3,-0.34,52.85,-31.29,-0.1,-24.11,-95.16,-0.79,-1.25,6.4,-1,13.47,67.14,-0.93,0,0,0
37.98,21.19,0.03,100.66,-9.19,-0.05,40.65,-51.48,-0.11,30.43,48.12,-0.33,76.94,-1.8,0.26,0,0,0
29.52,51.28,0,51.88,-18.3,-0.04,48.65,-50.41,0,53.05,33.93,0.04,49.94,40.38,0,0,0,0
49.11,41.34,0.01,99.98,-4.95,0.13,82.74,-22.13,0.07,49.14,40.19,0,49.25,41.54,-0.02,0,0,0
47.48,40.86,-0.01,79.26,-27,0,81.63,-19.54,-0.01,48.86,42.92,-0.03,48.34,43.39,-0.01,0,0,0
44.92,40.57,0.02,74.1,-29.83,0.07,74.73,-6.55,0.06,46.51,47.03,0.07,44.49,45.87,0.12,0,0,0
46.66,44.33,0.07,61.85,-12.64,0.34,93.23,-5.26,0.27,44.24,42.91,0.28,44.48,43.43,0.27,0,0,0
57.98,38.49,0.06,56.57,1.66,0.39,52.2,-44.69,0.34,47.08,38.83,0.29,49.19,38.2,0.32,0,0,0
64.14,40.09,0.12,58.07,-42.19,0.77,47.36,-45.63,0.35,67.97,50.52,-0.02,20.58,-3.6,0.37,0,0,0
71.82,6.6,0.06,34.75,-65.47,0.19,42.41,-61.68,0.09,80.79,10.68,0.04,80.37,12.18,0,0,0,0
76.27,11.77,0,42.74,-63.84,-0.03,48.96,-51.88,-0.02,78.44,15.5,-0.04,76.54,15.71,-0.08,0,0,0
76.05,16,-0.03,55.51,-53.12,-0.07,40.08,-68.69,0,85.27,15.15,-0.35,78.17,19.67,-0.59,0,0,0
92.53,23.57,-0.18,46.09,-56.77,-0.21,49.39,-60.39,-0.29,76.77,45.4,-0.66,78.38,49.25,-0.56,0,0,0
56.93,15.71,-0.17,72.85,-75.04,-0.39,32.18,-98.86,-0.54,46.12,34.73,-0.46,37.64,31.75,-0.38,0,0,0
25.78,50.57,0.01,20.49,64.03,0.18,32.72,-48.84,0.79,0.89,-0.09,-0.12,12.03,28.72,0.14,0,0,0
23.21,39.57,0.05,18.91,-18.04,0.18,28.81,-75.7,0.19,31.88,33.65,0.14,31.9,30,0.1,0,0,0
30.16,39.95,0.05,18.32,-31.08,-0.01,67.98,-14.17,0.38,29.53,36.99,0.4,15.81,38.54,0.31,0,0,0
25.87,38.81,0.22,44.3,-2.47,0.79,83.73,-9.24,0.61,39.11,36.62,0.6,35.54,39.44,0.66,0,0,0
30.72,24.84,0.1,11.71,-51.87,1.16,32.17,-52.57,0.47,59.77,15.02,0.36,88.22,9.91,0.23,0,0,0
78.68,-4.09,-0.02,40.45,-70.47,-0.08,37.9,-72.41,-0.05,81.65,7.92,-0.08,78.94,10.9,-0.1,0,0,0
73.7,11.2,-0.08,45.25,-52.55,-0.1,43.46,-51.7,-0.33,73.6,19.88,-0.34,68.64,18.19,-0.55,0,0,0
78.53,21.51,-0.19,55.81,-55.28,-0.01,36.01,-62.64,-0.1,84.37,23.06,-0.74,79.72,41.02,-0.75,0,0,0
50.41,24.05,-0.06,69.24,-25.37,-0.23,22.63,-107.19,-0.2,44.21,26.43,-0.21,42.19,31.73,-0.23,0,0,0
28.79,40.99,-0.04,6.13,57.7,-0.03,4.85,-13.37,-0.01,25.14,42.62,-0.11,25.66,42.1,-0.08,0,0,0
31.37,38.52,-0.01,15.59,-13.69,0.05,15.89,-92.25,0.07,34.79,34.46,0.02,33.97,26.83,0,0,0,0
35.94,34.55,0.01,16.12,-4.58,0.08,15.99,-91.47,0.09,38.14,32.2,0,36.67,33.2,-0.06,0,0,0
34.03,43.22,0.01,17.07,1.4,0.19,0.41,-104.65,0.31,34.95,36.9,0.16,34.94,32.63,0.15,0,0,0
32.82,26.87,0.02,59.41,-1.96,0.09,31.39,-75.71,0.98,34.77,24.8,0.04,36.2,29.53,0.02,0,0,0
33.49,14.71,-0.01,34.78,62.7,-0.01,21.19,-81.2,-0.05,30.04,16.3,-0.03,31.91,21.98,0.02,0,0,0
30.6,29.67,0.04,37.8,-95.67,0,16.18,-65.55,-0.32,51.74,31.58,0.02,37.16,40.84,0.06,0,0,0
36.86,38.14,0.01,-3.69,-15.69,-0.05,-10.24,-88.82,-0.37,35.83,35.41,-0.03,34.25,35.26,-0.08,0,0,0
35.95,37.64,-0.03,-22.33,-35.29,-0.05,38.24,-38.81,-0.01,42.54,41.07,0,43.36,42.67,0.01,0,0,0
50.33,36.25,0.05,97.39,-0.01,-0.02,54.53,-53.15,0.37,43.89,35.86,0.21,41.86,36.09,0.15,0,0,0
46.07,42.1,0.02,46.92,-6.04,-0.01,47.85,-62.05,-0.01,45.94,25.32,0.09,44.73,24.08,0.12,0,0,0
43,25.76,0.02,99.49,-7.01,-0.07,42.85,-52.01,0.15,39.9,35.26,0.04,39.41,19.48,0.02,0,0,0
43.39,36.03,-0.01,132.89,-15.51,0,15.65,-74.75,-0.01,41.73,28.55,-0.15,45.52,33.09,0.04,0,0,0
30.22,40.4,0,5.6,-57.88,0,0.94,-34.56,0,33.36,36.79,-0.07,34.15,46.11,-0.06,0,0,0
31.67,42.84,-0.07,56.27,-43.93,-0.09,-3.85,-16.06,-0.1,44.19,43.16,-0.14,29.39,46.94,-0.27,0,0,0
34.81,51.6,0.03,10.08,-6.51,0.09,5.81,-74.38,0.09,34.93,45.85,0.03,41.47,44.73,0,0,0,0
43.61,30.14,0.01,-6.45,-7.58,0.07,0.91,-48.35,0.88,44.42,35.44,0.08,42.61,34.66,0.06,0,0,0
39.02,35.76,0.03,50.62,-1.06,-0.02,14.15,-105.81,0.64,44.13,30.88,0.03,40.86,33.77,0.06,0,0,0
38.53,33.75,0.02,58.03,-11.59,-0.22,43.36,-37.35,0.02,42.57,31.18,-0.01,46.77,33.04,0.04,0,0,0
42.82,27.47,-0.01,52.19,-7.62,0.29,11.51,-64.88,-0.64,44.06,33.47,0.08,41.77,32.09,0.02,0,0,0
39.63,38.38,-0.02,48.44,0.36,-0.06,-8.01,-102.88,-0.05,46.11,38.45,-0.07,43.61,39.17,-0.08,0,0,0
39.38,35.8,-0.04,-20.79,-11.63,-0.1,83.94,-16.28,0,38.42,45.8,-0.11,39.25,42.45,-0.06,0,0,0
52.44,29.11,0.02,-17.53,-1.77,-0.05,62.19,0.28,-0.06,33.37,46.46,0.09,37.05,43.97,0.09,0,0,0
53.61,31.75,0.01,16.37,-25,-0.22,14.81,-96.04,0.48,49.45,20.83,0.08,47.74,12.12,0.08,0,0,0
40.12,27.42,0.02,80.71,-17.15,0.24,74.87,-48.92,0.79,42.34,27.33,0,42.5,33.42,0,0,0,0
40.3,20.79,0.03,96.6,-2.79,-0.03,62.37,-71.8,0.69,37.49,33.57,0.08,43.04,20.72,0.05,0,0,0
51.03,26.78,-0.05,85.67,-12.07,-0.01,16,-80.13,-0.01,60.42,23.23,0.17,48,26.67,0.11,0,0,0
46.18,28.21,-0.03,59.94,-4.13,-0.03,-11.18,-102.78,-0.22,47.62,36.68,-0.24,51.26,33.98,-0.24,0,0,0
42.82,62.02,-0.02,64.9,-14.23,-0.04,7.94,-25.48,-0.39,-23.55,61.62,0.39,27.48,53.03,1.03,0,0,0
68.86,13.5,0.29,76.28,11.28,-0.39,7.4,-36.28,-0.39,40.84,9.84,0.21,40.1,13.29,0.17,0,0,0
35.21,11.86,0.05,0.15,-48.58,0.16,9.29,-99.01,0.2,38.13,3.07,0.17,37.26,3.85,0.15,0,0,0
29.15,2.6,0.06,1.18,-5.91,0.16,1.09,-7.66,0.14,29.17,-0.4,0.11,30.31,0.4,0.12,0,0,0
27.62,-4.84,0.03,0.62,-7.2,0.09,104.63,-7.67,-0.01,18.75,-11.68,-0.15,16.52,-13.23,-0.25,0,0,0
32.23,19.26,-0.03,42.24,-34.6,-0.01,7.7,-54.51,0,39.87,3.57,-0.06,42.16,1.36,-0.07,0,0,0
40.98,15.33,-0.04,-2.59,-65.49,0,7.94,-72.97,-0.02,37.86,-4.08,0,38.79,0.21,-0.04,0,0,0
58.93,16.3,0.01,0.43,-105.33,0,25.36,-85.31,0.24,33.04,-1.65,0.03,29.86,-1.22,0,0,0,0
39.9,18.04,-0.01,0.4,-28.3,0,47.04,-70.01,0,46.94,13.65,-0.05,41.08,10.66,-0.02,0,0,0
43.03,1.66,0.04,31.65,-38.79,0,42.83,-72.45,-0.02,41.37,18.07,-0.12,39.16,13.29,-0.09,0,0,0
44.71,17.97,-0.01,83.6,-51.84,0.49,54.79,-52.92,-0.23,39.26,26.94,-0.15,15.72,33.93,-0.51,0,0,0
39.4,32.96,0.01,20.08,-3.65,0,31.1,-60.04,-0.53,44.27,22.08,-0.01,44.31,22.79,-0.05,0,0,0
43.9,23.77,0.01,70.73,-24.58,0,2.54,-86.68,-0.01,38.7,21.07,-0.14,42.71,35.2,-0.05,0,0,0
54.11,21.97,0.05,-13.23,-45.91,0,-8.18,-96.92,0,40.5,34.98,-0.06,37.06,21.71,-0.08,0,0,0
36.27,22.51,-0.02,65.95,-7.4,-0.12,1.14,-95.76,-0.2,52.49,40.93,-0.29,43.4,58.4,-0.04,0,0,0
45.17,28.48,-0.01,-10.98,-46.65,0,4.3,-91.97,-0.01,45.6,20.01,0.01,41.48,17.28,0.07,0,0,0
45.47,26.38,0.06,-5.49,-52.87,0,26.81,-89.62,0.78,51.59,26.16,0.27,45.32,21.27,0.29,0,0,0
58.44,7.47,0.06,68.67,-35.38,0.18,33.95,-62.21,0.67,50.01,7.64,0.05,47.7,6.06,0.02,0,0,0
52.05,11.94,0.02,64.35,-40.5,0.13,42.27,-72.21,-0.03,45.83,7.1,0.06,40.92,7.32,0.06,0,0,0
51.04,10.91,0.05,1.83,-105.3,1.03,2.93,-91.41,-0.01,38.13,18.4,-0.25,60.01,-26.51,0.2,0,0,0
44.31,5.49,-0.09,44.6,-31.41,-0.19,3.44,-86.35,-0.01,54.88,18.53,-0.47,54.08,35.6,-0.69,0,0,0
61.9,26,-0.01,51.93,-57.78,-0.06,68.7,-21.53,-0.01,40.88,-2.02,-0.13,47.35,12.25,-0.14,0,0,0
40.7,47.3,-0.04,57.53,-14.36,0,45.82,-34.15,-0.03,44.68,23.2,-0.05,45.99,37.34,-0.1,0,0,0
42.9,35.83,0,52.57,-33.48,0,69.79,0.48,0.01,54.43,40.93,0.03,52.32,38.47,0,0,0,0
59.68,42.21,0.02,51.62,-54.2,0.03,87.69,-21.57,0,56.66,38.03,0.02,58.19,37.78,-0.01,0,0,0
54.43,42.24,0,66.47,-1.17,0.04,98.37,-10.42,0.06,52.8,40.65,0.01,53.1,43.63,0.01,0,0,0
56.11,39.73,0,67.48,-41.23,0.05,86.7,-21.49,0.05,56.94,38.7,0.02,57.13,38.77,0.02,0,0,0
57.24,39.5,-0.01,64.39,-44.15,-0.02,87.39,-18.16,-0.05,64.47,43.83,-0.14,59.62,44.6,-0.15,0,0,0
52.74,44.98,-0.04,26.51,-82.23,-0.25,56.18,-50.64,-0.12,55.27,45.25,-0.3,56.42,37.92,-0.12,0,0,0
37.03,81.34,-0.14,87.84,0.94,-0.06,74.66,-20.62,0.08,24.81,59.44,0.33,64.62,29.09,0.36,0,0,0
37.06,27.32,0.11,15.62,-48.64,0.75,33.59,-63.11,0.85,28.39,70.04,1.33,50.36,46.63,1.3,0,0,0
33.76,60.2,0.42,57.97,-12.7,1.46,104.28,11.04,1.16,64.37,8.12,1.45,24.02,18.12,0.94,0,0,0
30.33,-9.6,0.03,1.01,-12.7,0,31.58,-10.45,-0.12,24.9,-18.69,-0.27,24.37,-16.4,-0.41,0,0,0
32.3,1.78,-0.07,6.11,-1.63,0,101.75,-2.02,0,34.77,-2.58,-0.14,32.75,-4.72,-0.13,0,0,0
35.12,-0.49,-0.07,12.79,0.15,0,22.63,-88.04,-0.23,30.92,-6.98,-0.27,27.94,-11.81,-0.34,0,0,0
20.7,-16.73,-0.2,88.69,-12.22,0,35.87,-55.99,-0.65,17.49,-7.05,-0.75,39.66,39.8,-0.66,0,0,0
35.6,7.61,-0.02,107.71,3.92,-0.02,98.43,-16.67,-0.01,55.04,32.83,0.04,50.05,27.56,0.05,0,0,0
52.48,32.82,0,103.88,-3.14,0,58.27,-49.58,0.04,57.37,33.34,-0.01,55.08,32.17,-0.01,0,0,0
47.71,29.62,-0.01,57.88,-10.22,-0.02,60.49,-45.92,0,50.23,26,-0.02,47.84,28.4,-0.01,0,0,0
48.23,29.44,0.01,25.82,-53.46,0.09,53.3,-53.86,0,51.15,30.32,0.05,50.93,32.39,0.05,0,0,0
57.91,30.65,0.03,0.79,-106.4,0,58.99,-54.11,0.06,43.7,32.83,0.03,49.59,34.57,0.02,0,0,0
51.94,28.8,0.01,57.42,-8.66,-0.09,59.91,-50.25,0,51.38,31.22,0,51.52,32.44,0.01,0,0,0
50.65,33.2,0,-4.29,-9.82,-0.04,60.01,-47.74,0,53.03,32.01,-0.04,50.75,32.92,-0.03,0,0,0
51.88,30.99,-0.01,-15.72,-7.41,-0.01,60.29,-45.39,0,47.62,31.8,0,49.79,33.68,-0.01,0,0,0
53.32,36.4,-0.01,-6.65,-3.2,-0.06,51.51,-56.43,-0.03,51.86,29.06,-0.05,50.61,28.94,-0.02,0,0,0
49.44,29.59,0,12.51,-5.08,-0.07,50.22,-57.92,-0.01,50.74,32.17,-0.01,50.39,29.72,-0.01,0,0,0
50.03,31.13,0.01,16.96,-9.53,0.01,48.02,-58,0,51.64,32.26,-0.02,50.25,31.47,-0.01,0,0,0
49.32,29.14,0.01,15.98,-14.46,0.02,50.39,-55.52,0,53.44,29.68,0.01,53.8,30.29,0,0,0,0
52.03,32.4,0.01,16.32,-11.37,0.08,46.93,-43.35,0,51.36,30.95,0,50.16,34.54,0.02,0,0,0
56.59,33.35,0,44.31,-17.27,0.29,37.54,-69.3,0,46.66,22.11,0.07,50.23,28.74,0.17,0,0,0
52.73,26.34,0.01,4.1,-46.01,0,64.81,-35.53,0.39,46.88,23.06,0.09,50.33,20.03,0.07,0,0,0
48.77,26.04,0,6.38,-12.69,0,40.79,-39.37,0,49.89,27.98,0.02,51.54,25.96,0.02,0,0,0
51.23,26.92,-0.01,13.59,-52.72,0,41.65,-43.48,0,50.88,23.77,-0.01,48.9,23.74,-0.01,0,0,0
49.19,27.99,0,1.18,-16.88,0,45.69,-38.37,0,48.93,29.23,-0.02,49.43,28.57,-0.02,0,0,0
50.08,23.74,-0.01,8.99,-18.1,-0.03,21.9,-52.65,-0.01,44.77,24.13,-0.02,46.69,25.25,-0.07,0,0,0
50.31,26.87,0.01,53.52,0.49,-0.06,0.01,-95.48,-0.56,47.04,28.13,0.01,48.56,28.33,-0.01,0,0,0
51.93,30.22,-0.02,91.4,-14.94,-0.05,11.33,-89.74,-0.05,52.65,25.2,-0.01,54.35,29.28,-0.01,0,0,0
50.43,28.29,0,52.91,-9.47,0.02,48.9,-62.19,-0.05,49.42,29.13,0.02,48.25,26.17,0,0,0,0
50.8,27.42,-0.01,54.94,-9.88,-0.02,47.76,-38.84,0.04,52.56,28.57,0.02,51.21,30.13,0.03,0,0,0
49.82,23.08,0.01,13.38,-54.82,0.04,19.12,-90.77,0.06,51.35,28.75,-0.01,50.74,29.49,-0.01,0,0,0
48.5,27.02,0,16.21,-9.3,0,54.61,-56.33,0,49.83,28.98,0,48.03,28.05,0.02,0,0,0
44.8,26.12,-0.01,51.21,-7.37,0,19.5,-90.06,-0.06,51,33.94,-0.07,55.01,31.04,-0.03,0,0,0
50.39,22.43,0.01,5.96,-51.23,0.08,8.39,-91.01,0.05,48.03,25.66,0.01,46.45,30.96,0,0,0,0
53.6,24.32,0,14.01,-43.09,-0.04,0.35,-107.97,-0.01,47.17,26.95,0.02,48.77,25.92,0.03,0,0,0
52.08,26.35,0,15.88,-12.27,-0.01,13.85,-91.88,0,49.73,26.33,0.01,51.25,26.67,0.01,0,0,0
49.71,28.53,0,13.38,-15.45,0,15.47,-88.59,-0.06,50.79,27.47,0.01,49.99,27.08,0.01,0,0,0
50.94,21.62,0,50.68,-19.72,0.02,46.03,-61.27,-0.2,50.5,29.4,0.01,50.83,29.84,-0.01,0,0,0
52.44,26.45,0,39.94,-39.38,-0.01,53.84,-61.56,-0.3,50.28,28.27,0.07,50.61,28.02,0.04,0,0,0
51.25,28.38,-0.02,50.45,-14.79,-0.02,29.57,-48.93,-0.01,51.69,32.22,-0.03,58.86,32.29,0.03,0,0,0
47.93,25.51,0.01,50.25,-14.49,-0.01,37.37,-42.74,-0.05,50.71,34.38,-0.04,53.71,32.18,-0.02,0,0,0
52.08,30.6,-0.01,54.63,-7.84,-0.01,38.97,-49.89,-0.01,53.49,28.81,-0.01,51.21,31.6,-0.01,0,0,0
48.92,30.77,-0.01,49.81,-1.3,0,51.39,-57.36,-0.02,53.62,30.64,0.01,53.6,28.93,0.03,0,0,0
48.14,30.08,0,51.9,-6.03,0,50.45,-58.43,0,51.77,31.5,-0.02,53.47,31.89,-0.02,0,0,0
53.55,31.75,-0.02,54.43,-8.61,0,52.14,-55.78,-0.01,53.04,31.32,-0.02,51.11,29.09,0,0,0,0
49.33,33.17,-0.02,53.8,-5.55,-0.02,52.81,-53.27,0,47.75,32.89,-0.11,46.64,34.48,-0.07,0,0,0
50.87,32.31,-0.02,44.97,-7.9,0,35.22,-45.26,0,49.58,29.87,-0.08,50.56,31.84,-0.07,0,0,0
50.07,31.11,0,41.19,-39.29,0,44.78,-60.95,-0.01,53.12,28.37,-0.01,53.73,28.26,0.02,0,0,0
51.98,26.17,0,53.25,-13.11,0,40.6,-46.53,-0.01,52.68,31.08,-0.01,52.54,31.82,0,0,0,0
52.56,27.7,0,41.31,-44.06,0.02,41.21,-45.3,0.03,53.09,30.72,0.02,52.92,31.53,0.02,0,0,0
54.43,26.75,0,42,-43.15,0,40.48,-42.49,0,53.2,29.36,-0.01,53.55,29.2,0,0,0,0
51.82,30.05,0,53.32,-10.6,0,51.95,-56,-0.01,52.72,29.62,-0.02,53.12,29.12,0,0,0,0
51.92,31.01,0,40.52,-42.41,0,52.82,-55.61,-0.02,52.26,26.83,-0.01,51.38,26.73,-0.01,0,0,0
53.28,29.58,0,54.38,-10.05,-0.01,52.88,-56.02,0,52.19,30.66,-0.01,54.46,23.46,0.04,0,0,0
54.86,24.53,0.02,106.37,-14.1,-0.02,62.2,-49.98,-0.01,50.97,31.28,0.04,48.29,27.85,0.11,0,0,0
49.21,37.69,-0.02,98.64,-1.86,-0.02,57.13,-50.57,0,59.74,33.74,-0.04,54.57,31.14,-0.01,0,0,0
46.92,34.42,0,49.2,-0.71,0,50.02,-57.87,0.04,52.53,35.55,-0.02,51.92,30.34,0,0,0,0
48.68,33.82,0,52.61,-6.19,0,54.54,-53.46,-0.01,53.4,32.8,-0.02,52.64,33.5,-0.01,0,0,0
50.04,29.81,0,17.32,-7.82,0,51.59,-58.23,-0.01,49.51,31.74,-0.02,48.74,35.18,-0.03,0,0,0
51.73,31.98,0,54.42,-4.18,0,53.28,-54.72,0,51.19,31.64,0,50.56,32.98,0,0,0,0
51.26,34.94,0,17.25,-0.93,0,54.01,-53.66,0,51.18,33.01,-0.03,51.29,32.2,0,0,0,0
49.08,34.62,0,53.92,-1.84,0,52.64,-55.06,-0.01,48.22,34.55,-0.02,49.59,35.05,-0.03,0,0,0
52.31,31.08,0.01,14.15,-10.81,0.05,52.17,-59.56,0.07,47.34,31.44,0.05,48.36,32.96,0.02,0,0,0
48.17,34.4,0,54.59,-1.81,0,41.81,-41.88,-0.02,51.45,33.39,-0.05,55.27,30.79,0,0,0,0
50.85,35.2,0.01,55.42,1.78,0.02,63.75,-47.62,-0.01,51.39,31.84,-0.02,51.55,27.92,-0.01,0,0,0
52.45,31.86,0,16.56,-15.5,0.02,56.78,-52.46,0,47.33,27.61,0.01,47.83,29.8,0.03,0,0,0
50.14,30.23,0.01,11.29,-8.61,0,48.38,-58.26,-0.08,49.84,27.93,0,51.32,29.31,0,0,0,0
49.49,29.63,0.01,40.41,-44.46,0,53.37,-53.68,-0.03,50.26,30.96,0,50.07,27.03,0.02,0,0,0
50.7,31.1,0.02,54.97,-5.21,0.07,53.87,-59.43,0,49.82,31.48,0.05,49.9,31.67,0.04,0,0,0
49.19,33.85,-0.02,54.44,-5.66,-0.02,40.05,-49.55,0.07,51.31,34.38,0.02,51.95,33.98,0.01,0,0,0
49.79,32.69,-0.03,50.28,0.86,-0.01,55.3,-53.62,-0.01,50.59,32.05,-0.01,48.65,31.65,0.01,0,0,0
52.71,33.01,-0.01,52.32,2.25,-0.01,2.79,-71.79,0.28,53.16,34.83,0.02,50.59,30.33,-0.01,0,0,0
49.48,29.94,0,50.77,-5.69,0.04,42.29,-42.63,0.28,48,36.37,0.04,48.54,35.92,0.02,0,0,0
51.53,41.28,-0.01,102.98,-1.62,-0.02,22.26,-77.86,-0.07,58.29,40.49,-0.12,55.04,38.94,-0.03,0,0,0
46.12,25.31,-0.01,53.44,-5,0.05,1.22,-56.1,0.23,44.89,39.34,0.03,45.47,38.23,-0.02,0,0,0
46.75,29.99,0.02,56,-8.29,0.05,8.56,-95.21,0.02,48.47,31.73,-0.01,48.12,33.98,-0.01,0,0,0
48.13,31.19,0.01,52.91,-2.52,0.02,5.76,-60.6,0,45.99,31.49,-0.01,46.75,33.86,0,0,0,0
49.56,30.54,0,50.11,-9.15,-0.01,20.9,-46.68,-0.02,52.3,31.77,-0.04,48.03,25.04,-0.05,0,0,0
46.44,30.22,-0.01,51.21,-3.54,-0.01,30.95,-44.02,-0.03,47.58,35.45,-0.02,50.33,35.47,-0.02,0,0,0
49.41,32.94,-0.01,55.55,-3.5,0,57.33,-50.4,-0.01,49.04,36.37,-0.05,47.35,37.65,-0.06,0,0,0
48.27,33.75,-0.01,57.47,-3.94,0.01,51.72,-57.36,-0.03,46.63,35.64,0.03,47.8,36.51,0.03,0,0,0
49.87,33.39,0.01,106.45,-1.87,0.1,47.81,-58.7,-0.1,45.74,31.26,0.05,49.46,34.87,0.03,0,0,0
47.35,32.44,0.03,107.73,3.42,0.36,54.4,-57.06,-0.03,52.58,32.68,0.07,46.97,33.26,0.04,0,0,0
52.02,39.86,0.01,52.96,-52.76,0.11,58.01,-49.91,0,49.49,32.7,0,47.98,34.56,0.01,0,0,0
48.31,34.96,0.01,55.32,0.26,-0.04,59.09,-47.83,-0.01,51.36,34.23,0.01,52.69,34.42,0.01,0,0,0
47.95,34.56,0,39.4,-40.34,-0.06,55.85,-50.9,-0.01,50.79,37.52,-0.04,48.83,33.24,-0.03,0,0,0
53.39,36.15,-0.03,48.54,-43.72,-0.11,49.38,-48.98,0,53.21,36.68,-0.17,51.74,38.98,-0.23,0,0,0
43.72,41.12,-0.02,-1.72,-66.24,-0.04,69.81,-30.49,-0.04,46.01,43.57,-0.04,48.71,44.39,-0.04,0,0,0
42.17,42.13,-0.01,5.63,-49.72,-0.02,83.45,-19.4,-0.03,44.94,43.9,-0.05,45.78,44.83,-0.03,0,0,0
47.93,55.59,-0.04,10.72,-91.06,-0.12,78.26,-26.85,0,34.51,64.56,-0.03,48.95,44.33,0.06,0,0,0
37.97,40.84,0.09,45.81,-3.73,0.35,17.66,-79.23,0,39.15,31.22,0.23,39.3,30.33,0.23,0,0,0
45.72,48.39,0.16,45.65,-34.52,0,14.57,-81.23,0,50.1,28.48,0.84,50.38,18.15,0.69,0,0,0
43.08,39.42,0.37,0.44,-35.91,-0.05,104.1,-0.17,-0.01,37.75,2.57,0.62,61.94,-10.24,0.63,0,0,0
33.2,-13.92,0.2,32.8,-17.7,0,31.82,0.07,0.24,25.17,-15.49,0.09,24.69,-16.4,-0.01,0,0,0
15.45,-21.46,-0.3,23.04,-32.52,-1,47.43,-71.21,-1.16,10.83,-31.78,-1.24,17.59,-20.78,-1.32,0,0,0
31.32,-1.43,-0.25,-11.45,-42.59,-0.03,6.24,-102.16,-0.02,41.34,21.85,-0.75,27.64,43.41,-0.69,0,0,0
44.65,36.92,-0.06,55.2,3.34,0,78.85,-23.83,-0.03,42.05,49.91,-0.06,44.46,51.8,-0.07,0,0,0
45.03,52.68,0.08,63.55,-0.35,0.29,17.38,-86.69,0.22,46.83,27.03,0.28,45.89,33.9,0.32,0,0,0
-0.48,12.93,0.14,100.31,-0.76,0.51,22.91,-77.55,0.64,46.77,1.71,0.48,41.64,11.9,0.29,0,0,0
38.76,16.99,0.06,3.62,-26.74,0,19.55,-90.82,0.2,36.39,10.68,0.19,37.45,14.72,0.17,0,0,0
37.09,7.55,0.07,9.2,-34.96,0.15,19.28,-90.21,0.2,33.04,17.2,0.25,31.21,18.19,0.39,0,0,0
34.99,5.08,0.09,0.29,-31.31,0,5.61,-99.09,0.3,32.17,7.01,0.23,30.56,4.17,0.23,0,0,0
33.26,3.81,0.02,46.91,-33.38,-0.04,37.03,-69.21,0.27,32.94,10.4,0.08,34.15,10.96,0.13,0,0,0
36.79,12.25,0.06,37.68,-38.97,0.19,26.38,-81.75,0.37,34.13,1.47,0.02,35.33,5.55,-0.03,0,0,0
29.65,2.02,-0.12,38.81,-39.47,-0.12,6.55,-92.31,-0.36,32.35,14.5,-0.32,33.27,9.67,-0.24,0,0,0
31.5,10.62,-0.09,27.26,-27.4,-0.11,15.88,-88.71,-0.05,34.32,23.83,-0.27,34.38,24.29,-0.22,0,0,0
35.73,12.92,-0.04,78.79,-20.62,-0.12,-4.82,-109.68,-0.03,36.47,23.04,-0.07,37.85,22.23,-0.08,0,0,0
38.67,20.65,-0.02,-2,-2.66,-0.02,-4.31,-96.47,-0.05,39.79,20.7,-0.05,35.53,22.84,-0.08,0,0,0
36.13,18.82,-0.04,57.06,40.88,-0.01,46.65,-52.16,0,47.51,32.74,-0.17,46.69,29.53,-0.1,0,0,0
51.46,24.25,-0.06,44.31,-37.46,-0.17,17.29,-84.73,-0.27,51.23,26.33,-0.3,50.48,29.57,-0.32,0,0,0
65.47,16.14,-0.27,41.29,-56.77,-0.16,40.58,-41.19,-0.1,53.95,31.12,-1.17,53.71,45.87,-1.16,0,0,0
40.55,38.51,-0.43,4.84,-0.3,-0.07,84.68,-35.99,0,26.1,43.39,-0.63,12.24,54.59,-0.63,0,0,0
21.4,54.54,-0.13,0.32,-6.6,-0.18,20.72,-83.27,-0.05,24.95,57.55,-0.19,23.75,56.59,-0.11,0,0,0
25.48,40,0.05,46.02,-28.86,0.31,32.09,-63.92,0.26,20.7,47.35,0.3,21.6,48.84,0.33,0,0,0
32.99,49.37,0.06,41.06,-36.15,0.19,82.87,-35.68,0.67,28.8,48.98,0.1,28.23,46.89,0.1,0,0,0
